price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
21000,2018.0,nissan frontier crew cab sv,good,6,gas,,other,pickup,silver,1.0,2018-05-05,149
3950,2009.0,subaru impreza,excellent,4,gas,137882.0,automatic,hatchback,silver,1.0,2019-01-10,39
11872,2014.0,hyundai sonata,like new,4,gas,69500.0,automatic,sedan,,,2019-02-17,24
16995,2011.0,chevrolet silverado 1500,excellent,8,gas,104913.0,automatic,truck,blue,1.0,2018-06-26,19
4500,2010.0,jeep liberty,good,6,gas,150.0,automatic,SUV,green,1.0,2018-12-17,1
37500,2016.0,ram 2500,good,6,diesel,127500.0,automatic,truck,grey,1.0,2018-12-23,55
15991,2014.0,ram 1500,good,8,gas,121270.0,automatic,truck,white,1.0,2018-06-15,2
21362,2014.0,ford f-150,excellent,6,gas,98000.0,automatic,truck,white,1.0,2019-01-22,9
17000,2003.0,chevrolet corvette,excellent,8,gas,82000.0,manual,coupe,black,,2019-02-02,42
7900,2014.0,subaru forester,excellent,4,gas,127854.0,automatic,wagon,white,1.0,2019-03-23,10
26284,2015.0,ford f-150,like new,6,gas,,automatic,truck,,,2018-08-13,44
36588,2019.0,chevrolet traverse,like new,,gas,,automatic,SUV,white,,2019-02-20,30
34900,2013.0,mercedes-benz benze sprinter 2500,excellent,6,diesel,,automatic,van,black,,2018-12-04,36
10700,2012.0,toyota prius,excellent,4,hybrid,91959.0,automatic,hatchback,white,,2019-01-11,72
9588,2015.0,chevrolet cruze,like new,4,gas,38890.0,manual,sedan,white,,2018-10-24,4
19991,2014.0,gmc yukon,good,8,gas,96809.0,automatic,SUV,white,1.0,2018-09-20,22
15988,2015.0,chevrolet camaro,like new,6,gas,61000.0,automatic,coupe,black,,2019-01-27,10
46988,2019.0,chevrolet silverado 2500hd,like new,,gas,13000.0,automatic,truck,,1.0,2019-02-28,42
29900,2016.0,ford f-150,good,6,gas,83989.0,automatic,truck,white,1.0,2018-11-28,35
18900,2018.0,nissan rogue,good,4,gas,31121.0,automatic,SUV,silver,,2018-11-18,30
16900,2018.0,dodge grand caravan,good,6,gas,,automatic,van,white,,2018-12-19,11
4800,2009.0,subaru outback,good,4,gas,162000.0,manual,wagon,brown,1.0,2018-08-12,69
13600,2014.0,toyota rav4,excellent,4,gas,62800.0,automatic,SUV,silver,1.0,2018-11-12,4
4500,2008.0,honda odyssey,excellent,6,gas,148000.0,automatic,van,black,,2019-04-02,31
4395,2012.0,chevrolet equinox,good,6,gas,237212.0,automatic,SUV,grey,1.0,2018-07-31,97
19900,2013.0,ford f-150,good,6,gas,126006.0,automatic,truck,,1.0,2018-06-03,42
21988,2012.0,toyota 4runner,like new,6,gas,81378.0,automatic,SUV,grey,1.0,2018-10-28,12
20617,2015.0,jeep cherokee,excellent,6,gas,57000.0,automatic,SUV,grey,1.0,2018-10-28,47
5900,2013.0,hyundai sonata,excellent,4,gas,120000.0,automatic,sedan,silver,,2019-03-15,26
3000,2008.0,dodge grand caravan,excellent,6,gas,149000.0,automatic,mini-van,red,,2018-07-15,45
19950,2011.0,ford f250,excellent,8,diesel,65439.0,automatic,truck,white,,2018-07-24,85
19995,2010.0,jeep wrangler unlimited,excellent,6,gas,100493.0,automatic,wagon,grey,1.0,2018-11-13,17
10995,2008.0,ram 1500,excellent,8,gas,126757.0,automatic,pickup,blue,1.0,2018-06-27,26
2500,,dodge dakota,good,8,gas,175025.0,automatic,pickup,white,1.0,2019-01-19,36
5000,2006.0,ford explorer,good,,gas,138500.0,automatic,SUV,custom,1.0,2018-11-04,23
3295,2007.0,hyundai sonata,excellent,4,gas,148000.0,automatic,sedan,silver,,2018-08-19,74
9750,2014.0,chevrolet impala,excellent,6,gas,,automatic,sedan,black,,2018-10-01,28
25900,2015.0,toyota tacoma,good,6,gas,74379.0,automatic,truck,silver,1.0,2018-05-29,10
189000,2014.0,ford f-150,good,6,gas,151248.0,automatic,truck,,,2019-03-20,21
2300,2000.0,jeep cherokee,good,6,gas,190050.0,automatic,SUV,green,1.0,2019-04-15,38
18900,2015.0,chevrolet silverado 1500,good,6,gas,85193.0,automatic,truck,,1.0,2018-11-06,17
8500,2007.0,chevrolet suburban,excellent,8,gas,,automatic,SUV,black,,2019-01-09,25
3900,2000.0,honda accord,like new,4,gas,164000.0,automatic,sedan,grey,,2018-07-03,36
8995,2013.0,ford fusion se,excellent,4,gas,97480.0,automatic,sedan,grey,,2018-05-14,85
17995,2006.0,ram 2500,excellent,6,diesel,179896.0,automatic,truck,silver,,2018-05-22,91
12500,2017.0,volkswagen jetta,good,4,gas,20940.0,automatic,sedan,blue,,2018-12-28,4
7999,2006.0,ford f-150,excellent,8,gas,205244.0,automatic,truck,black,1.0,2019-03-04,40
13450,2013.0,chevrolet silverado 2500hd,excellent,8,gas,,automatic,truck,white,1.0,2018-11-07,30
3850,2010.0,ford focus se,good,,gas,183636.0,automatic,sedan,red,,2018-12-30,18
24950,,ford f-250 sd,excellent,8,diesel,191500.0,automatic,truck,,1.0,2018-10-05,15
10704,,kia soul,excellent,4,gas,72019.0,automatic,wagon,black,,2018-12-04,20
12600,2017.0,ford escape,excellent,4,gas,125825.0,automatic,SUV,orange,1.0,2019-04-16,16
20995,2016.0,chevrolet silverado 1500,excellent,8,gas,134304.0,automatic,truck,grey,1.0,2019-02-12,21
12850,,ram 2500,excellent,8,gas,,automatic,truck,white,1.0,2019-03-05,3
10900,2013.0,ford f-150,excellent,8,gas,180605.0,automatic,truck,,1.0,2018-07-06,42
15650,,ford escape,excellent,4,gas,56689.0,automatic,SUV,blue,1.0,2018-05-06,22
14995,,dodge grand caravan,excellent,6,gas,85423.0,automatic,van,,,2019-03-16,37
14995,2014.0,buick enclave,excellent,6,gas,104398.0,automatic,SUV,blue,1.0,2018-07-10,4
55990,2018.0,chevrolet tahoe,excellent,8,gas,2451.0,automatic,SUV,grey,1.0,2018-11-04,9
56990,,chevrolet silverado 2500hd,excellent,8,diesel,3993.0,automatic,truck,white,1.0,2018-10-08,2
30948,2018.0,chevrolet colorado,excellent,,gas,,automatic,truck,,1.0,2018-09-09,21
18998,2017.0,nissan maxima,excellent,6,gas,33124.0,automatic,sedan,blue,,2018-07-22,24
31984,2017.0,chevrolet silverado 1500,excellent,8,gas,31743.0,automatic,truck,black,1.0,2019-03-24,47
18995,2015.0,jeep grand cherokee,excellent,6,gas,100411.0,automatic,SUV,grey,1.0,2018-12-31,38
33995,2018.0,chevrolet colorado,excellent,6,gas,12437.0,automatic,truck,black,1.0,2018-11-11,61
11900,2005.0,chevrolet silverado 2500hd,like new,,gas,160000.0,automatic,truck,silver,,2019-01-31,19
7650,2011.0,ford fusion,like new,6,gas,97000.0,automatic,sedan,black,,2018-11-29,42
12750,,ford edge,excellent,6,gas,91000.0,automatic,SUV,silver,1.0,2019-01-29,67
2950,1999.0,gmc yukon,good,8,gas,191000.0,automatic,truck,silver,1.0,2019-02-14,46
12950,,ford f150,like new,6,gas,61000.0,automatic,truck,red,,2018-11-02,24
4450,2009.0,ford fusion,excellent,6,gas,166000.0,automatic,sedan,blue,,2019-01-12,24
3300,2009.0,subaru forester,good,4,gas,294000.0,automatic,SUV,silver,,2018-08-29,9
35971,2016.0,ford f-150,excellent,6,gas,,automatic,truck,,1.0,2019-01-31,45
24942,2017.0,ford edge,excellent,,gas,19715.0,automatic,SUV,blue,1.0,2018-07-14,31
54508,2019.0,ram 2500,excellent,,gas,11203.0,automatic,truck,grey,1.0,2019-01-06,6
12994,2015.0,nissan rogue,excellent,4,gas,103820.0,automatic,wagon,black,1.0,2019-03-09,47
8000,2013.0,dodge grand caravan,excellent,,gas,75.0,automatic,mini-van,black,,2018-07-23,33
22905,2017.0,hyundai santa fe,excellent,6,gas,29483.0,automatic,SUV,black,1.0,2019-04-09,89
33311,2017.0,jeep wrangler,excellent,6,gas,28286.0,automatic,SUV,white,1.0,2019-01-06,34
31990,2018.0,chevrolet colorado,excellent,6,gas,3249.0,automatic,truck,blue,1.0,2018-10-04,49
8800,2013.0,chevrolet impala,excellent,6,gas,68343.0,automatic,sedan,grey,,2018-06-30,3
59589,2019.0,chevrolet silverado 2500hd,excellent,8,diesel,,automatic,truck,white,1.0,2019-01-13,0
10000,2010.0,chrysler town & country,excellent,,gas,101518.0,automatic,mini-van,yellow,,2018-06-29,24
2495,,chevrolet trailblazer,fair,6,gas,189000.0,automatic,SUV,red,1.0,2019-01-30,17
18900,2012.0,toyota tundra,excellent,8,gas,97000.0,automatic,pickup,white,1.0,2018-10-25,16
6900,2004.0,chevrolet suburban,good,,gas,165000.0,automatic,SUV,white,1.0,2019-03-17,24
6500,2011.0,chevrolet silverado 1500,fair,8,gas,268605.0,automatic,truck,,1.0,2018-09-01,12
3700,2005.0,chevrolet suburban,fair,8,gas,144000.0,automatic,SUV,black,1.0,2019-04-09,77
7500,2005.0,toyota 4runner,fair,8,gas,223180.0,automatic,SUV,,1.0,2019-04-07,40
6500,2005.0,ford f-150,good,8,gas,200000.0,automatic,pickup,,1.0,2018-12-19,48
26998,2016.0,chevrolet silverado 2500hd,fair,8,gas,72726.0,automatic,pickup,white,1.0,2018-12-13,16
5490,2009.0,gmc sierra 1500,excellent,6,gas,249187.0,automatic,pickup,,,2018-09-01,4
4700,2005.0,chevrolet silverado 1500,good,6,gas,117000.0,automatic,truck,black,1.0,2018-12-02,23
4900,2004.0,gmc sierra,good,8,gas,12000.0,automatic,pickup,white,,2019-03-21,50
11000,2003.0,ford f-250,good,8,diesel,223000.0,automatic,truck,blue,1.0,2018-06-02,25
27932,2017.0,ford f-150,excellent,6,gas,,automatic,truck,black,1.0,2018-07-03,88
27243,2016.0,ford explorer,excellent,,gas,32991.0,automatic,SUV,red,1.0,2019-03-29,61
18487,2017.0,chevrolet equinox,excellent,,gas,33392.0,automatic,SUV,black,1.0,2018-06-21,64
27988,2016.0,ford f-150,excellent,6,gas,45810.0,automatic,truck,red,1.0,2018-08-28,31
46601,2018.0,chevrolet silverado 1500,excellent,8,gas,2067.0,automatic,truck,white,1.0,2018-12-17,90
31900,2014.0,ram 2500,excellent,6,diesel,,automatic,pickup,white,1.0,2019-01-04,48
7990,2013.0,buick enclave,excellent,6,gas,165019.0,automatic,SUV,grey,1.0,2018-12-13,102
11998,2015.0,nissan sentra,excellent,4,gas,79902.0,automatic,sedan,,,2019-02-25,16
25545,2016.0,ford taurus,excellent,6,gas,,automatic,sedan,white,1.0,2019-04-07,106
24699,2017.0,gmc acadia,excellent,6,gas,35256.0,automatic,SUV,black,1.0,2019-04-14,39
34900,2017.0,ram 3500,excellent,6,diesel,15359.0,manual,pickup,black,1.0,2019-04-14,31
12495,2008.0,chevrolet silverado 2500hd,excellent,8,gas,265562.0,automatic,pickup,blue,1.0,2018-09-13,21
10995,2013.0,chevrolet equinox,excellent,4,gas,107832.0,automatic,SUV,black,,2019-01-14,83
3500,2001.0,jeep grand cherokee laredo,good,6,gas,215808.0,automatic,SUV,blue,1.0,2019-03-25,44
8994,2014.0,volkswagen passat,excellent,4,gas,88674.0,automatic,sedan,blue,,2019-03-22,39
23991,2017.0,ford edge,excellent,6,gas,31876.0,automatic,SUV,blue,1.0,2019-01-16,29
5200,2010.0,ford fusion,good,6,gas,129000.0,automatic,sedan,red,,2019-04-19,49
7356,2009.0,chevrolet impala,excellent,6,gas,113366.0,automatic,sedan,white,,2018-11-04,9
8500,2001.0,gmc sierra 1500,excellent,8,gas,,automatic,truck,orange,1.0,2018-10-07,22
2995,2001.0,nissan altima,excellent,4,gas,125000.0,automatic,sedan,,,2019-03-15,34
2795,2001.0,honda civic,excellent,4,gas,212564.0,automatic,sedan,,,2018-09-07,6
9000,2015.0,ford fusion,good,4,gas,85268.0,automatic,sedan,silver,,2018-05-04,85
44002,2018.0,chevrolet silverado 1500,excellent,8,gas,2158.0,automatic,truck,red,1.0,2018-10-29,18
52344,2018.0,ford f-150,excellent,6,gas,4696.0,automatic,truck,blue,1.0,2018-08-16,60
17995,2015.0,chevrolet malibu,excellent,4,gas,46716.0,automatic,sedan,,,2019-04-08,13
46500,2018.0,chevrolet tahoe,excellent,8,gas,18778.0,automatic,SUV,blue,1.0,2018-08-30,31
31552,2018.0,ford explorer,excellent,6,gas,30331.0,automatic,SUV,white,1.0,2018-12-03,23
21756,2015.0,honda cr-v,excellent,4,gas,10737.0,automatic,SUV,red,1.0,2018-12-28,40
15989,2016.0,kia sorento,excellent,4,gas,53993.0,automatic,SUV,,,2018-09-26,16
12774,2013.0,volkswagen passat,excellent,4,diesel,64655.0,automatic,sedan,red,,2018-10-23,5
14548,2015.0,hyundai sonata,excellent,4,gas,74273.0,automatic,sedan,white,,2018-10-28,11
24851,2011.0,chevrolet corvette,excellent,8,gas,51000.0,manual,coupe,silver,,2018-08-12,41
10000,2010.0,chevrolet traverse,excellent,6,gas,129028.0,automatic,SUV,blue,,2019-04-07,5
6995,2005.0,toyota 4runner,excellent,6,gas,231686.0,automatic,wagon,blue,1.0,2019-03-11,80
11495,2012.0,ford edge,excellent,,gas,,automatic,wagon,custom,,2018-12-20,22
9995,2011.0,subaru outback,excellent,4,gas,136562.0,automatic,wagon,,1.0,2019-03-21,91
7995,2013.0,chevrolet equinox,excellent,4,gas,117702.0,automatic,wagon,blue,,2018-06-06,62
13995,1999.0,jeep cherokee,excellent,6,gas,88311.0,automatic,wagon,white,1.0,2018-08-26,47
29702,2015.0,chevrolet silverado 1500,excellent,8,gas,78109.0,automatic,truck,,1.0,2018-09-12,1
12250,2006.0,ford f-150,excellent,,gas,,automatic,truck,grey,1.0,2019-03-20,49
6250,,jeep grand cherokee,good,8,gas,,automatic,SUV,,1.0,2018-05-12,7
16500,2013.0,ford f-150,good,6,gas,160000.0,automatic,truck,silver,1.0,2018-11-27,13
2675,2007.0,ford fusion se,good,,gas,168945.0,automatic,sedan,black,,2018-08-13,49
4500,2001.0,dodge dakota,good,6,gas,,automatic,pickup,white,,2019-01-22,47
6995,2006.0,chevrolet silverado 1500,good,8,gas,190000.0,automatic,pickup,black,,2018-12-06,13
4995,2011.0,ford fusion,good,4,gas,142000.0,automatic,sedan,grey,,2018-12-24,24
24495,2017.0,ford f150,excellent,6,gas,68302.0,automatic,truck,grey,1.0,2018-09-29,25
20994,2016.0,ford explorer,excellent,6,gas,59588.0,automatic,SUV,black,1.0,2019-03-20,26
12750,2000.0,ford f350 super duty,good,8,diesel,239000.0,manual,truck,blue,1.0,2018-06-13,55
3900,2009.0,subaru impreza,good,4,gas,185000.0,manual,sedan,silver,1.0,2019-04-17,34
10900,2006.0,ram 2500,good,6,diesel,244000.0,automatic,pickup,red,1.0,2018-11-01,63
14900,2016.0,nissan rogue,like new,4,gas,77000.0,automatic,SUV,silver,1.0,2019-03-25,89
14900,2016.0,nissan rogue,like new,4,gas,77000.0,automatic,SUV,silver,1.0,2019-01-25,36
10900,2011.0,subaru forester,excellent,4,gas,83000.0,automatic,SUV,,1.0,2019-03-24,108
13195,2017.0,nissan altima,excellent,,gas,43297.0,automatic,sedan,blue,,2019-01-17,75
7900,2008.0,chevrolet silverado,good,,gas,230000.0,automatic,truck,silver,1.0,2018-08-12,21
3200,2010.0,hyundai elantra,fair,4,gas,97000.0,automatic,sedan,,,2018-06-15,36
11250,2011.0,chevrolet silverado 1500,good,,gas,122400.0,automatic,truck,blue,1.0,2018-05-03,91
26669,2011.0,gmc sierra 2500hd,good,8,diesel,99000.0,automatic,truck,custom,1.0,2019-02-10,21
6800,2004.0,ford f250,good,8,gas,180000.0,automatic,truck,red,1.0,2018-10-22,45
16000,2011.0,ford f-150,like new,,gas,122000.0,automatic,pickup,brown,1.0,2018-10-05,9
8900,2014.0,subaru forester,excellent,4,gas,119000.0,automatic,SUV,silver,1.0,2019-01-14,29
10995,2009.0,jeep grand cherokee laredo,excellent,8,gas,69935.0,automatic,SUV,silver,1.0,2018-12-19,87
27995,2017.0,ford f-250 super duty,excellent,8,gas,63601.0,automatic,truck,white,1.0,2018-12-22,70
17995,2013.0,chevrolet suburban,excellent,8,gas,123491.0,automatic,SUV,black,1.0,2019-01-06,38
5999,2006.0,chevrolet silverado 1500,good,8,gas,124291.0,automatic,pickup,green,,2019-04-15,20
7800,2012.0,jeep liberty,excellent,6,gas,91400.0,automatic,SUV,white,1.0,2018-07-01,35
7499,2016.0,ford focus se,good,4,gas,,automatic,hatchback,,,2019-01-24,23
2300,2005.0,volkswagen jetta,good,4,gas,,automatic,sedan,black,,2018-11-08,144
3500,2006.0,chrysler 300,good,6,gas,134000.0,automatic,sedan,silver,,2019-02-28,14
25750,,chevrolet silverado 1500,like new,8,gas,38000.0,automatic,truck,silver,1.0,2019-04-15,49
11988,2013.0,chevrolet traverse,excellent,6,gas,99072.0,automatic,SUV,black,,2018-09-08,79
25900,2016.0,ford f150,excellent,8,gas,,automatic,truck,white,1.0,2018-06-28,16
25900,2016.0,ford f150,excellent,8,gas,67000.0,automatic,truck,white,1.0,2018-07-31,81
29995,2015.0,chevrolet silverado 3500hd,excellent,8,gas,64020.0,automatic,truck,white,1.0,2018-11-18,4
23995,2016.0,chevrolet silverado 1500,excellent,8,gas,93068.0,automatic,truck,,1.0,2018-06-29,7
2000,1995.0,jeep grand cherokee laredo,good,6,gas,193000.0,automatic,SUV,,1.0,2018-07-05,11
3500,1999.0,ford f250,fair,10,gas,314000.0,automatic,truck,silver,1.0,2019-02-13,42
5500,2006.0,chevrolet suburban,good,8,hybrid,213000.0,automatic,SUV,white,1.0,2018-12-22,52
7650,2010.0,toyota camry,good,6,gas,159204.0,automatic,sedan,grey,,2019-04-01,77
6250,2015.0,hyundai sonata,good,4,gas,95167.0,automatic,sedan,white,,2018-09-29,23
5450,2011.0,ford fusion,good,4,gas,,automatic,sedan,blue,,2019-01-02,33
5850,2013.0,nissan sentra,good,4,gas,96146.0,automatic,sedan,white,,2018-07-03,103
6750,2014.0,chevrolet cruze,good,4,gas,66132.0,automatic,sedan,blue,,2019-01-29,4
5950,2012.0,ford escape,good,4,gas,138177.0,automatic,wagon,black,,2018-08-14,23
13950,2012.0,ram 1500,good,8,gas,,automatic,truck,black,1.0,2018-09-17,14
2450,,ford f-150,good,8,gas,205146.0,automatic,truck,,1.0,2018-07-29,4
6750,2011.0,subaru outback,good,4,gas,146891.0,automatic,wagon,grey,1.0,2019-04-13,30
13950,2012.0,chevrolet silverado 1500,good,8,gas,183062.0,automatic,truck,grey,1.0,2019-04-03,39
3250,2003.0,ford f-150,good,8,gas,207337.0,automatic,truck,grey,1.0,2018-05-11,14
6990,2008.0,gmc sierra 1500,excellent,6,gas,121419.0,automatic,pickup,,,2018-10-01,33
15200,2013.0,chevrolet silverado 1500,good,8,gas,148000.0,automatic,truck,,1.0,2019-01-17,6
26995,2015.0,ford f-250 super duty,excellent,8,gas,73104.0,automatic,truck,white,1.0,2018-12-31,53
3000,2005.0,chevrolet equinox,excellent,6,gas,154.0,automatic,SUV,black,,2018-10-15,44
11989,2013.0,ford escape,good,4,gas,,automatic,SUV,silver,1.0,2018-10-08,15
45995,,ford f-250 super duty,excellent,8,gas,35899.0,automatic,truck,white,1.0,2018-05-08,21
3500,2002.0,dodge dakota,good,6,gas,158000.0,automatic,truck,red,1.0,2018-09-23,41
5499,2012.0,chrysler 200,good,4,gas,97000.0,automatic,sedan,grey,,2018-11-14,94
2999,,toyota sienna,good,6,gas,,automatic,mini-van,silver,,2018-11-19,3
17600,2012.0,gmc sierra,excellent,8,gas,,automatic,pickup,white,1.0,2018-06-11,16
13750,1996.0,chevrolet corvette,excellent,8,gas,48000.0,manual,convertible,red,,2018-12-06,5
4500,1997.0,ford f-150,good,8,gas,172746.0,automatic,truck,blue,1.0,2018-05-19,27
16400,2015.0,jeep grand cherokee,like new,6,gas,57000.0,automatic,SUV,silver,1.0,2018-12-06,37
24995,2011.0,ford f-250 super duty,excellent,8,diesel,,automatic,truck,brown,1.0,2018-07-13,25
11250,2010.0,chevrolet silverado 1500,good,8,gas,134185.0,automatic,truck,grey,1.0,2019-03-19,117
14400,2005.0,toyota tacoma,excellent,6,gas,79556.0,automatic,pickup,silver,1.0,2018-07-13,18
5999,2007.0,subaru outback,like new,4,gas,164000.0,automatic,wagon,green,1.0,2019-03-09,11
1000,1998.0,ram 1500,fair,8,gas,147000.0,automatic,truck,silver,1.0,2018-12-22,58
3575,2003.0,ford escape,excellent,6,gas,181.0,automatic,SUV,,1.0,2018-11-05,7
4999,2008.0,ford focus,like new,4,gas,55000.0,automatic,sedan,blue,,2018-05-01,32
11200,2007.0,chevrolet tahoe,excellent,8,gas,133000.0,automatic,SUV,white,1.0,2018-10-04,27
49988,2017.0,gmc sierra 2500hd,excellent,8,diesel,41400.0,automatic,truck,black,1.0,2019-03-25,29
7988,2014.0,subaru forester,excellent,4,gas,174600.0,automatic,SUV,red,1.0,2019-03-29,42
44995,2018.0,ford f-250 super duty,excellent,,diesel,18459.0,automatic,truck,white,1.0,2018-10-07,84
21500,2009.0,chevrolet silverado,excellent,8,diesel,155000.0,automatic,truck,custom,1.0,2018-08-06,48
6499,2008.0,volkswagen passat,excellent,4,gas,112800.0,automatic,sedan,grey,,2018-12-03,4
3999,2005.0,volkswagen passat,good,6,gas,,automatic,sedan,black,,2019-01-01,38
13999,2009.0,ram 1500,good,,gas,,automatic,truck,silver,1.0,2018-07-16,55
7899,2012.0,chevrolet malibu,good,4,gas,,automatic,sedan,silver,,2018-10-23,27
6500,2012.0,chevrolet cruze,good,4,gas,84000.0,automatic,sedan,,,2018-05-02,18
6500,2008.0,chrysler 300,excellent,6,gas,56240.0,automatic,sedan,white,,2018-08-21,48
4200,2010.0,ford escape,good,4,gas,141000.0,automatic,SUV,black,1.0,2018-05-11,122
5900,2004.0,chevrolet suburban,excellent,8,gas,159000.0,automatic,SUV,,1.0,2019-02-01,25
9000,2014.0,chevrolet silverado 1500,good,6,gas,162000.0,automatic,pickup,white,1.0,2019-04-04,22
3750,2006.0,ford f150,fair,8,gas,,automatic,truck,red,1.0,2018-12-24,83
7000,2003.0,chrysler town & country,good,6,gas,,automatic,mini-van,red,,2018-09-15,16
1250,2007.0,nissan altima,excellent,,gas,228534.0,automatic,sedan,white,,2019-01-02,33
17000,2007.0,ram 2500,good,8,diesel,300005.0,manual,truck,,1.0,2018-08-12,19
11800,2010.0,bmw x5,excellent,6,gas,86793.0,automatic,SUV,grey,1.0,2019-03-24,9
5995,2004.0,ford f-250,good,8,gas,103000.0,automatic,truck,red,1.0,2018-05-17,24
1190,2001.0,toyota camry le,fair,4,gas,218000.0,automatic,sedan,grey,,2018-06-27,41
9995,2015.0,honda civic lx,excellent,4,gas,85361.0,automatic,coupe,red,,2018-07-11,90
4000,2001.0,ford f-150,good,6,gas,160000.0,manual,truck,white,,2018-09-19,24
3500,1998.0,chevrolet camaro,good,6,gas,131528.0,automatic,coupe,blue,,2018-11-28,12
29500,2014.0,chevrolet silverado 1500,like new,8,gas,134000.0,automatic,truck,black,1.0,2019-04-10,116
7999,2012.0,chevrolet equinox,excellent,4,gas,137000.0,automatic,hatchback,white,,2019-04-11,46
12500,2015.0,toyota tundra,good,8,gas,168500.0,automatic,truck,,,2018-07-07,20
5750,2005.0,acura tl,good,6,gas,111139.0,automatic,sedan,blue,,2018-10-18,43
8000,1997.0,ford f350,excellent,8,diesel,191000.0,automatic,truck,white,,2018-07-13,29
17500,2016.0,honda civic,excellent,4,gas,,automatic,sedan,white,,2018-11-21,25
8995,2010.0,ford fusion se,good,4,gas,26348.0,automatic,sedan,red,,2018-07-29,17
9999,2013.0,toyota camry le,excellent,4,gas,65000.0,automatic,sedan,silver,,2019-01-26,29
2450,2003.0,chevrolet silverado 2500hd,fair,6,gas,129600.0,automatic,pickup,green,1.0,2018-05-30,36
